id,name,website,macro_region,subregion,country,coverage_type,coverage_area,publication_type,languages,domain_rating,domain_rating_provider,domain_rating_measured_at,link_type,link_evidence_url,publication_routes,cost_model,priority,status,last_verified,source_urls
rm-e-live-brescia-tv-elivebrescia-tv,È Live Brescia.TV,https://www.elivebrescia.tv,europe,southern-europe,italy,metro-city,Brescia,news-broadcaster,it,33,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.elivebrescia.tv|https://www.wikidata.org/wiki/Q3644333
rm-outlet-vr-vyksa-ru,Выксунский рабочий,https://vr-vyksa.ru,europe,eastern-europe,russia,local-area,Vyksa,newspaper,ru,33,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://vr-vyksa.ru|https://www.wikidata.org/wiki/Q136410067
rm-outlet-fmito-com,エフエム伊東,https://www.fmito.com,asia,eastern-asia,japan,metro-city,Ito,news-broadcaster,ja,33,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.fmito.com|https://www.wikidata.org/wiki/Q11290616
rm-92-7-mix-fm-mixfm-com-au,92.7 Mix FM,https://www.mixfm.com.au,oceania,australia-new-zealand,australia,metro-city,Queensland,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.mixfm.com.au|https://www.wikidata.org/wiki/Q28428393
rm-alvdal-midt-i-v-la-tynsetingen-no,Alvdal midt i væla,https://tynsetingen.no,europe,northern-europe,norway,local-area,Alvdal Municipality,newspaper,nb,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://tynsetingen.no|https://www.wikidata.org/wiki/Q126370801
rm-anson-record-ansonrecord-com,Anson Record,https://ansonrecord.com,north-america,north-america,united-states,state-province,North Carolina,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://ansonrecord.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-arizona-silver-belt-silverbelt-com,Arizona Silver Belt,https://silverbelt.com,north-america,north-america,united-states,state-province,Arizona,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://silverbelt.com
rm-arlington-connection-arlingtonconnection-com,Arlington Connection,https://arlingtonconnection.com,north-america,north-america,united-states,state-province,Virginia,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://arlingtonconnection.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-assayha-assayha-net,Assayha,https://www.assayha.net,africa,northern-africa,sudan,local-area,Sudan,newspaper,ar,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://www.assayha.net|https://www.wikidata.org/wiki/Q134291131
rm-babylon-beacon-babylonbeacon-com,Babylon Beacon,https://babylonbeacon.com,north-america,north-america,united-states,state-province,New York,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://babylonbeacon.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-breeze-courier-breezecourier-com,Breeze Courier,https://breezecourier.com,north-america,north-america,united-states,state-province,Illinois,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://breezecourier.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-busselton-dunsborough-times-bdtimes-com-au,Busselton-Dunsborough Times,https://www.bdtimes.com.au,oceania,australia-new-zealand,australia,local-area,Busselton,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://www.bdtimes.com.au
rm-cam-fm-camfm-co-uk,Cam FM,https://www.camfm.co.uk,europe,northern-europe,united-kingdom,metro-city,Cambridge,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.camfm.co.uk|https://www.wikidata.org/wiki/Q5024823
rm-cfbr-fm-thebearrocks-com,CFBR-FM,https://www.thebearrocks.com,north-america,north-america,canada,metro-city,Alberta,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.thebearrocks.com|https://www.wikidata.org/wiki/Q5010445
rm-cfbx-fm-thex-ca,CFBX-FM,https://www.thex.ca,north-america,north-america,canada,metro-city,British Columbia,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.thex.ca|https://www.wikidata.org/wiki/Q5010451
rm-cfhg-dt-icitelevision-ca,CFHG-DT,https://icitelevision.ca,north-america,north-america,canada,metro-city,Montreal,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://icitelevision.ca|https://www.wikidata.org/wiki/Q3208143
rm-chisago-county-press-chisagocountypress-com,Chisago County Press,https://chisagocountypress.com,north-america,north-america,united-states,state-province,Minnesota,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://chisagocountypress.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-chlc-fm-chlc-com,CHLC-FM,https://www.chlc.com,north-america,north-america,canada,metro-city,Baie-Comeau,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.chlc.com|https://www.wikidata.org/wiki/Q5011193
rm-chom-fm-chom-com,CHOM-FM,https://www.chom.com,north-america,north-america,canada,metro-city,Quebec,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.chom.com|https://www.wikidata.org/wiki/Q2931459
rm-cion-fm-radiogalilee-com,CION-FM,https://radiogalilee.com,north-america,north-america,canada,metro-city,Quebec,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://radiogalilee.com|https://www.wikidata.org/wiki/Q5011799
rm-cjdc-tv-cjdctv-com,CJDC-TV,https://www.cjdctv.com,north-america,north-america,canada,metro-city,Dawson Creek,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.cjdctv.com|https://www.wikidata.org/wiki/Q5012041
rm-ckha-fm-canoefm-com,CKHA-FM,https://www.canoefm.com,north-america,north-america,canada,metro-city,Ontario,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.canoefm.com|https://www.wikidata.org/wiki/Q5012382
rm-colac-herald-colacherald-com-au,Colac Herald,https://colacherald.com.au,oceania,australia-new-zealand,australia,local-area,Colac Otway,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://colacherald.com.au|https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip
rm-commercial-record-commercialrecord-com,Commercial Record,https://commercialrecord.com,north-america,north-america,united-states,state-province,Connecticut,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://commercialrecord.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-copper-area-news-copperarea-com,Copper Area News,https://copperarea.com,north-america,north-america,united-states,state-province,Arizona,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://copperarea.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-denver-urban-spectrum-denverurbanspectrum-com,Denver Urban Spectrum,https://denverurbanspectrum.com,north-america,north-america,united-states,state-province,Colorado,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://denverurbanspectrum.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-detroit-telegram-telegramnews-net,Detroit Telegram,https://telegramnews.net,north-america,north-america,united-states,state-province,Michigan,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://telegramnews.net
rm-diario-vea-diariovea-com-ve,Diario VEA,https://diariovea.com.ve,latin-america-caribbean,south-america,venezuela,state-province,Caracas,newspaper,es,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://diariovea.com.ve|https://www.wikidata.org/wiki/Q5271864
rm-el-informador-elinformadorve-com,El Informador,https://www.elinformadorve.com,latin-america-caribbean,south-america,venezuela,region,Barquisimeto,newspaper,es,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.elinformadorve.com|https://www.wikidata.org/wiki/Q5351439
rm-erwin-record-erwinrecord-net,Erwin Record,https://erwinrecord.net,north-america,north-america,united-states,state-province,Tennessee,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://erwinrecord.net|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-florida-star-thefloridastar-com,Florida Star,https://thefloridastar.com,north-america,north-america,united-states,state-province,Florida,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://thefloridastar.com
rm-fremantle-herald-fremantleherald-com,Fremantle Herald,https://www.fremantleherald.com,oceania,australia-new-zealand,australia,local-area,Fremantle,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.fremantleherald.com|https://www.wikidata.org/wiki/Q5501489
rm-geo-television-geo-television-de,Geo Television,https://www.geo-television.de,europe,western-europe,germany,metro-city,Cologne,news-broadcaster,de,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.geo-television.de|https://www.wikidata.org/wiki/Q15990583
rm-hawaiistar-com-hawaiistar-com,HawaiiStar.com,https://hawaiistar.com,north-america,north-america,united-states,state-province,Hawaii,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://hawaiistar.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-iijokiseutu-iijokiseutu-fi,Iijokiseutu,https://www.iijokiseutu.fi,europe,northern-europe,finland,local-area,Pudasjärvi,newspaper,fi,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.iijokiseutu.fi|https://www.wikidata.org/wiki/Q11864381
rm-independent-voice-blythewoodonline-com,Independent Voice,https://blythewoodonline.com,north-america,north-america,united-states,state-province,South Carolina,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://blythewoodonline.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-jackson-county-floridan-jcfloridan-com,Jackson County Floridan,https://jcfloridan.com,north-america,north-america,united-states,state-province,Florida,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://jcfloridan.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-kaas-ld-foxkansas-com,KAAS-LD,https://foxkansas.com,north-america,north-america,united-states,state-province,Kansas,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://foxkansas.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-kcly-kclyradio-com,KCLY,https://www.kclyradio.com,north-america,north-america,united-states,metro-city,Kansas,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kclyradio.com|https://www.wikidata.org/wiki/Q6326949
rm-kdat-kdat-com,KDAT,https://kdat.com,north-america,north-america,united-states,metro-city,Iowa,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://kdat.com|https://www.wikidata.org/wiki/Q6327644
rm-kdwa-kdwa-com,KDWA,https://www.kdwa.com,north-america,north-america,united-states,metro-city,Minnesota,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kdwa.com|https://www.wikidata.org/wiki/Q6328166
rm-kffr-kffr-org,KFFR,https://kffr.org,north-america,north-america,united-states,metro-city,Colorado,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://kffr.org|https://www.wikidata.org/wiki/Q85772837
rm-kgnb-radionb-com,KGNB,https://radionb.com,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://radionb.com|https://www.wikidata.org/wiki/Q6329765
rm-khqn-utahkrishnas-org,KHQN,https://www.utahkrishnas.org,north-america,north-america,united-states,metro-city,Utah,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.utahkrishnas.org|https://www.wikidata.org/wiki/Q14711690
rm-khse-funasia-net,KHSE,https://www.funasia.net,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.funasia.net|https://www.wikidata.org/wiki/Q6330338
rm-kkrn-kkrn-org,KKRN,https://kkrn.org,north-america,north-america,united-states,metro-city,Bella Vista,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://kkrn.org|https://www.wikidata.org/wiki/Q27987080
rm-klan-kltz-com,KLAN,https://www.kltz.com,north-america,north-america,united-states,metro-city,Montana,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kltz.com|https://www.wikidata.org/wiki/Q6332372
rm-klis-590thefan-com,KLIS,https://590thefan.com,north-america,north-america,united-states,metro-city,Wood River,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://590thefan.com|https://www.wikidata.org/wiki/Q6329153
rm-kmry-kmryradio-com,KMRY,https://www.kmryradio.com,north-america,north-america,united-states,metro-city,Cedar Rapids,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kmryradio.com|https://www.wikidata.org/wiki/Q6333859
rm-kmxy-mix1043fm-com,KMXY,https://www.mix1043fm.com,north-america,north-america,united-states,metro-city,Colorado,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.mix1043fm.com|https://www.wikidata.org/wiki/Q6334052
rm-kotz-kotz-org,KOTZ,https://www.kotz.org,north-america,north-america,united-states,metro-city,Alaska,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kotz.org|https://www.wikidata.org/wiki/Q14680061
rm-krfo-krforadio-com,KRFO,https://www.krforadio.com,north-america,north-america,united-states,metro-city,Minnesota,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.krforadio.com|https://www.wikidata.org/wiki/Q6336681
rm-krsu-tv-rsu-tv,KRSU-TV,https://rsu.tv,north-america,north-america,united-states,metro-city,Claremore,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://rsu.tv|https://www.wikidata.org/wiki/Q14708530
rm-krtn-krtnradio-com,KRTN,https://www.krtnradio.com,north-america,north-america,united-states,metro-city,New Mexico,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.krtnradio.com|https://www.wikidata.org/wiki/Q6337216
rm-ksdb-fm-wildcat919-com,KSDB-FM,https://www.wildcat919.com,north-america,north-america,united-states,metro-city,Kansas,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q14689690|https://www.wildcat919.com
rm-ksje-ksje-com,KSJE,https://www.ksje.com,north-america,north-america,united-states,metro-city,New Mexico,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.ksje.com|https://www.wikidata.org/wiki/Q6337783
rm-kstz-star1025-com,KSTZ,https://www.star1025.com,north-america,north-america,united-states,metro-city,Iowa,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.star1025.com|https://www.wikidata.org/wiki/Q6338284
rm-ktrs-fm-kisscasper-com,KTRS-FM,https://kisscasper.com,north-america,north-america,united-states,metro-city,Wyoming,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://kisscasper.com|https://www.wikidata.org/wiki/Q6339110
rm-ktsu-ktsuradio-com,KTSU,https://ktsuradio.com,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://ktsuradio.com|https://www.wikidata.org/wiki/Q6339165
rm-kubu-lp-accesssacramento-org,KUBU-LP,https://www.accesssacramento.org,north-america,north-america,united-states,metro-city,Sacramento,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.accesssacramento.org|https://www.wikidata.org/wiki/Q23017089
rm-kurdish-news-network-knnc-net,Kurdish News Network,https://www.knnc.net,asia,western-asia,iraq,metro-city,Sulaymaniyah,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.knnc.net|https://www.wikidata.org/wiki/Q3667335
rm-kxcv-kxcv-org,KXCV,https://www.kxcv.org,north-america,north-america,united-states,metro-city,Missouri,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kxcv.org|https://www.wikidata.org/wiki/Q14704408
rm-kxss-fm-kissfm969-com,KXSS-FM,https://www.kissfm969.com,north-america,north-america,united-states,metro-city,Texas,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kissfm969.com|https://www.wikidata.org/wiki/Q6341565
rm-kybb-b1027-com,KYBB,https://www.b1027.com,north-america,north-america,united-states,metro-city,South Dakota,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.b1027.com|https://www.wikidata.org/wiki/Q6341758
rm-kyss-fm-kyssfm-com,KYSS-FM,https://www.kyssfm.com,north-america,north-america,united-states,metro-city,Missoula,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.kyssfm.com|https://www.wikidata.org/wiki/Q6342044
rm-kzcd-z94-com,KZCD,https://www.z94.com,north-america,north-america,united-states,metro-city,Oklahoma,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q6342270|https://www.z94.com
rm-kzmy-my1035-com,KZMY,https://www.my1035.com,north-america,north-america,united-states,metro-city,Montana,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.my1035.com|https://www.wikidata.org/wiki/Q6342514
rm-l-independant-des-basses-pyrenees-pireneas-fr,L'Indépendant des Basses-Pyrénées,https://www.pireneas.fr/ark:/12148/cb34416250c/date,europe,western-europe,france,region,Pau,newspaper,fr,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.pireneas.fr/ark:/12148/cb34416250c/date|https://www.wikidata.org/wiki/Q106257104
rm-lake-powell-chronicle-lakepowellchronicle-com,Lake Powell Chronicle,https://lakepowellchronicle.com,north-america,north-america,united-states,state-province,Arizona,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://lakepowellchronicle.com|https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv
rm-local-ipswich-news-localipswichnews-com-au,Local Ipswich News,https://localipswichnews.com.au,oceania,australia-new-zealand,australia,local-area,Ipswich,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://localipswichnews.com.au
rm-maestro-maestro-ge,Maestro,https://www.maestro.ge,asia,western-asia,georgia,metro-city,Tbilisi,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.maestro.ge|https://www.wikidata.org/wiki/Q6729334
rm-mitt-kongsvinger-mittkongsvinger-no,Mitt Kongsvinger,https://mittkongsvinger.no,europe,northern-europe,norway,local-area,Local or regional market in Norway,newspaper,no,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://mittkongsvinger.no|https://www.wikidata.org/wiki/Q113836885
rm-muzzone-muzzone-tv,MuzzOne,https://muzzone.tv,asia,central-asia,kazakhstan,metro-city,Almaty,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://muzzone.tv|https://www.wikidata.org/wiki/Q4044677
rm-north-west-city-news-northwestcitynews-com-au,North West City News,https://www.northwestcitynews.com.au,oceania,australia-new-zealand,australia,local-area,Melbourne,community-news,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://www.northwestcitynews.com.au
rm-north-west-telegraph-northwesttelegraph-com-au,North West Telegraph,https://www.northwesttelegraph.com.au,oceania,australia-new-zealand,australia,local-area,Port Hedland,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://www.northwesttelegraph.com.au
rm-pioneer-tribune-pioneertribune-com,Pioneer-Tribune,https://www.pioneertribune.com,north-america,north-america,united-states,local-area,Manistique,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.pioneertribune.com|https://www.wikidata.org/wiki/Q55667390
rm-pyhajokiseutu-pyhajokiseutu-fi,Pyhäjokiseutu,https://www.pyhajokiseutu.fi,europe,northern-europe,finland,local-area,Oulainen,newspaper,fi,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.pyhajokiseutu.fi|https://www.wikidata.org/wiki/Q18680199
rm-radio-b138-radiob138-at,Radio B138,https://www.radiob138.at,europe,western-europe,austria,metro-city,Kirchdorf an der Krems,news-broadcaster,de,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.radiob138.at|https://www.wikidata.org/wiki/Q21043707
rm-radio-impuls-radioimpuls-ro,Radio Impuls,https://www.radioimpuls.ro,europe,eastern-europe,romania,metro-city,Cluj-Napoca,news-broadcaster,ro,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.radioimpuls.ro|https://www.wikidata.org/wiki/Q7280848
rm-radio-sedohoun-agbotagon-africawebradio-bj,Radio Sêdohoun Agbotagon,https://www.africawebradio.bj,africa,western-africa,benin,metro-city,Toffo,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.africawebradio.bj|https://www.wikidata.org/wiki/Q139816904
rm-radio-ecclesia-radioecclesia-org,Rádio Ecclesia,https://www.radioecclesia.org,africa,middle-africa,angola,metro-city,Luanda,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.radioecclesia.org|https://www.wikidata.org/wiki/Q1287692
rm-sequoyah-county-times-sequoyahcountytimes-com,Sequoyah County Times,https://sequoyahcountytimes.com,north-america,north-america,united-states,state-province,Oklahoma,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://sequoyahcountytimes.com
rm-shawano-leader-shawanoleader-com,Shawano Leader,https://shawanoleader.com,north-america,north-america,united-states,state-province,Wisconsin,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://shawanoleader.com
rm-southern-utah-news-sunews-net,Southern Utah News,https://sunews.net,north-america,north-america,united-states,state-province,Utah,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://raw.githubusercontent.com/yinleon/LocalNewsDataset/master/data/local_news_dataset_2018_for_domain_analysis.csv|https://sunews.net
rm-the-bunyip-bunyippress-com-au,The Bunyip,https://www.bunyippress.com.au,oceania,australia-new-zealand,australia,local-area,Gawler,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,unknown,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://www.bunyippress.com.au
rm-the-liberator-theliberatorfiles-com,The Liberator,https://www.theliberatorfiles.com,north-america,north-america,united-states,local-area,Boston,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.theliberatorfiles.com|https://www.wikidata.org/wiki/Q1336674
rm-the-star-gulfcounty-news,The Star,https://gulfcounty.news,north-america,north-america,united-states,local-area,Apalachicola,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gulfcounty.news|https://www.wikidata.org/wiki/Q7766256
rm-tumut-and-adelong-times-tatimes-com-au,Tumut and Adelong Times,https://tatimes.com.au,oceania,australia-new-zealand,australia,local-area,Snowy Valleys,newspaper,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://gary-dickson.com/wp-content/uploads/2026/07/2606-PIPI-Q2.zip|https://tatimes.com.au
rm-vennesla-tidende-venneslatidende-no,Vennesla Tidende,https://venneslatidende.no,europe,northern-europe,norway,local-area,Vennesla,newspaper,no,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://venneslatidende.no|https://www.wikidata.org/wiki/Q19397737
rm-wavh-fmtalk1065-com,WAVH,https://www.fmtalk1065.com,north-america,north-america,united-states,metro-city,Alabama,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.fmtalk1065.com|https://www.wikidata.org/wiki/Q7946832
rm-wenz-zhiphopcleveland-com,WENZ,https://www.zhiphopcleveland.com,north-america,north-america,united-states,metro-city,Ohio,news-broadcaster,en,32,Ahrefs,2026-09-01,unknown,,unknown,unknown,P3,active,2026-09-01,https://www.wikidata.org/wiki/Q14716846|https://www.zhiphopcleveland.com
